pkey,created_on,last_updated_on,version,format,is_reduced,is_target_adjusted,referee,result,src_id,timestamp_end,timestamp_start,toss_decision,toss_winner,umpires,win_margin,win_type,away_team_pkey,home_team_pkey,man_of_the_match_pkey,tournament_pkey,venue_pkey,winner_team_pkey
2154,"2021-02-15 01:07:59",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,39421,1547143800,1547100600,fielding,13229,"Billy Bowden (New Zealand), Tony Gillies (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,155,153,NULL,107,NULL,NULL
2155,"2021-02-15 01:08:01",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,39422,1547305800,1547262600,batting,13226,"Billy Bowden (New Zealand), John Bromley (New Zealand), Tony Gillies (New Zealand, TV)",NULL,NULL,157,156,NULL,107,NULL,NULL
2156,"2021-02-15 01:08:04",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39424,1547391600,1547348400,fielding,13229,"Shaun Haig (New Zealand), John Dempsey (New Zealand)",NULL,NULL,155,152,NULL,107,NULL,NULL
2157,"2021-02-15 01:08:05",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,39423,1547391600,1547348400,fielding,13222,"Chris Brown (New Zealand), Eugene Sanders (New Zealand, TV), Derek Walker (New Zealand)",NULL,NULL,153,154,NULL,107,NULL,NULL
2158,"2021-02-15 01:08:08",NULL,0,T20,0,0,"Kevin Earl (New Zealand)",NULL,39425,1547662200,1547619000,fielding,13223,"Wayne Knights (New Zealand), Tony Gillies (New Zealand, TV), Ashley Mehrotra (New Zealand)",NULL,NULL,156,154,NULL,107,NULL,NULL
2159,"2021-02-15 01:08:10",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,39426,1547823600,1547780400,batting,13225,"John Bromley (New Zealand), Tony Gillies (New Zealand)",NULL,NULL,157,152,NULL,107,NULL,NULL
2160,"2021-02-15 01:08:12",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,39427,1547921400,1547878200,batting,13222,"Shaun Haig (New Zealand), John Bromley (New Zealand, TV), Ashley Mehrotra (New Zealand)",NULL,NULL,153,154,NULL,107,NULL,NULL
2161,"2021-02-15 01:08:14",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39428,1547983800,1547940600,fielding,13229,"Chris Brown (New Zealand), Derek Walker (New Zealand, TV), Wayne Knights (New Zealand)",NULL,NULL,155,152,NULL,107,NULL,NULL
2162,"2021-02-15 01:08:16",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39429,1548439800,1548396600,fielding,13222,"Billy Bowden (New Zealand), Shaun Haig (New Zealand), Tony Gillies (New Zealand, TV)",NULL,NULL,156,153,NULL,107,NULL,NULL
2163,"2021-02-15 01:08:18",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,39430,1548514800,1548471600,batting,13223,"Damian Morrow (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,154,152,NULL,107,NULL,NULL
2164,"2021-02-15 01:08:19",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,39431,1548601200,1548558000,batting,13225,"Derek Walker (New Zealand), John Bromley (New Zealand)",NULL,NULL,157,155,NULL,107,NULL,NULL
2165,"2021-02-15 01:08:21",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,39432,1549033200,1548990000,batting,13222,"Shaun Haig (New Zealand), Eugene Sanders (New Zealand)",NULL,NULL,157,153,NULL,107,NULL,NULL
2166,"2021-02-15 01:08:23",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,39433,1549119600,1549076400,fielding,13229,"Derek Walker (New Zealand), Garth Stirrat (New Zealand)",NULL,NULL,155,154,NULL,107,NULL,NULL
2167,"2021-02-15 01:08:25",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39434,1549119600,1549076400,fielding,13231,"Billy Bowden (New Zealand), John Dempsey (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,156,152,NULL,107,NULL,NULL
2168,"2021-02-15 01:08:27",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,39435,1549724400,1549681200,batting,13225,"Derek Walker (New Zealand), John Bromley (New Zealand)",NULL,NULL,157,154,NULL,107,NULL,NULL
2169,"2021-02-15 01:08:29",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39436,1549724400,1549681200,batting,13222,"John Dempsey (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,153,152,NULL,107,NULL,NULL
2170,"2021-02-15 01:08:31",NULL,0,T20,0,0,"Kevin Earl (New Zealand)",NULL,39437,1549735800,1549692600,batting,13226,"Billy Bowden (New Zealand), Tony Gillies (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,155,156,NULL,107,NULL,NULL
2171,"2021-02-15 01:08:33",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,39438,1550243400,1550200200,fielding,13231,"Chris Brown (New Zealand), Billy Bowden (New Zealand), Tony Gillies (New Zealand, TV)",NULL,NULL,153,152,NULL,107,NULL,NULL
2172,"2021-02-15 01:08:35",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,39439,1550416200,1550373000,batting,13222,"Chris Brown (New Zealand), Shaun Haig (New Zealand, TV), Wayne Knights (New Zealand)",NULL,NULL,153,156,NULL,107,NULL,NULL
2173,"2021-02-15 01:08:38",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43197,1576260600,1576217400,batting,13222,"Chris Brown (New Zealand), Shaun Haig (New Zealand, TV), Wayne Knights (New Zealand)",NULL,NULL,156,153,NULL,108,NULL,NULL
2174,"2021-02-15 01:08:41",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43198,1576332600,1576289400,batting,13229,"John Dempsey (New Zealand), Wayne Knights (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,155,152,NULL,108,NULL,NULL
2175,"2021-02-15 01:08:44",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43199,1576422600,1576379400,batting,13223,"Shaun Haig (New Zealand), Derek Walker (New Zealand), John Bromley (New Zealand, TV)",NULL,NULL,157,154,NULL,108,NULL,NULL
2176,"2021-02-15 01:08:46",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43200,1576519800,1576476600,fielding,13226,"Chris Brown (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,155,156,NULL,108,NULL,NULL
2177,"2021-02-15 01:08:48",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43201,1576595400,1576552200,fielding,13231,"Shaun Haig (New Zealand), Derek Walker (New Zealand, TV), John Bromley (New Zealand)",NULL,NULL,154,152,NULL,108,NULL,NULL
2178,"2021-02-15 01:08:49",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43202,1576681800,1576638600,batting,13222,"John Dempsey (New Zealand), Garth Stirrat (New Zealand)",NULL,NULL,157,153,NULL,108,NULL,NULL
2179,"2021-02-15 01:08:51",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43203,1576768200,1576725000,fielding,13231,"Shaun Haig (New Zealand), Derek Walker (New Zealand), John Bromley (New Zealand, TV)",NULL,NULL,155,152,NULL,108,NULL,NULL
2180,"2021-02-15 01:08:52",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43204,1576865400,1576822200,batting,13222,"Chris Brown (New Zealand), Wayne Knights (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,156,153,NULL,108,NULL,NULL
2181,"2021-02-15 01:08:53",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43205,1576941000,1576897800,batting,13225,"Chris Brown (New Zealand), John Dempsey (New Zealand, TV), John Bromley (New Zealand)",NULL,NULL,157,155,NULL,108,NULL,NULL
2182,"2021-02-15 01:08:55",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43206,1577038200,1576995000,batting,13226,"Damian Morrow (New Zealand, TV), Ashley Mehrotra (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,156,152,NULL,108,NULL,NULL
2183,"2021-02-15 01:08:57",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43207,1577124000,1577080800,batting,13223,"Billy Bowden (New Zealand), Garth Stirrat (New Zealand)",NULL,NULL,153,154,NULL,108,NULL,NULL
2184,"2021-02-15 01:08:59",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43208,1577459400,1577416200,fielding,13222,"Chris Brown (New Zealand), Eugene Sanders (New Zealand, TV), Wayne Knights (New Zealand)",NULL,NULL,157,153,NULL,108,NULL,NULL
2185,"2021-02-15 01:09:01",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43209,1577545800,1577502600,batting,13231,"Chris Brown (New Zealand), Wayne Knights (New Zealand), Kim Cotton (New Zealand, TV)",NULL,NULL,153,152,NULL,108,NULL,NULL
2186,"2021-02-15 01:09:03",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43210,1577632200,1577589000,batting,13226,"Shaun Haig (New Zealand), John Dempsey (New Zealand), Derek Walker (New Zealand, TV),  (South Africa)",NULL,NULL,155,156,NULL,108,NULL,NULL
2187,"2021-02-15 01:09:05",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43211,1577718000,1577674800,batting,13229,"Shaun Haig (New Zealand), John Dempsey (New Zealand, TV), Derek Walker (New Zealand)",NULL,NULL,155,154,NULL,108,NULL,NULL
2188,"2021-02-15 01:09:07",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43212,1577718600,1577675400,batting,13231,"Wayne Knights (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,157,152,NULL,108,NULL,NULL
2189,"2021-02-15 01:09:09",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43213,1577890800,1577847600,fielding,13231,"Chris Brown (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,154,152,NULL,108,NULL,NULL
2190,"2021-02-15 01:09:10",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43214,1577901600,1577858400,batting,13225,"Billy Bowden (New Zealand), John Bromley (New Zealand)",NULL,NULL,157,156,NULL,108,NULL,NULL
2191,"2021-02-15 01:09:13",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43215,1577988600,1577945400,batting,13229,"Wayne Knights (New Zealand), Ashley Mehrotra (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,155,153,NULL,108,NULL,NULL
2192,"2021-02-15 01:09:15",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43216,1578064200,1578021000,batting,13225,"Shaun Haig (New Zealand), Derek Walker (New Zealand), Garth Stirrat (New Zealand, TV)",NULL,NULL,157,156,NULL,108,NULL,NULL
2193,"2021-02-15 01:09:17",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43217,1578150600,1578107400,fielding,13231,"Chris Brown (New Zealand), Billy Bowden (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,153,152,NULL,108,NULL,NULL
2194,"2021-02-15 01:09:18",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43218,1578237000,1578193800,batting,13226,"Wayne Knights (New Zealand), Kim Cotton (New Zealand, TV), Ashley Mehrotra (New Zealand)",NULL,NULL,156,154,NULL,108,NULL,NULL
2195,"2021-02-15 01:09:20",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43219,1578322800,1578279600,batting,13229,"Shaun Haig (New Zealand), Derek Walker (New Zealand)",NULL,NULL,157,155,NULL,108,NULL,NULL
2196,"2021-02-15 01:09:22",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43220,1578409200,1578366000,batting,13222,"John Bromley (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,153,154,NULL,108,NULL,NULL
2197,"2021-02-15 01:09:23",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43221,1578582600,1578539400,batting,13223,"Billy Bowden (New Zealand), Shaun Haig (New Zealand), Garth Stirrat (New Zealand, TV)",NULL,NULL,157,154,NULL,108,NULL,NULL
2198,"2021-02-15 01:09:25",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43222,1578669000,1578625800,fielding,13226,"John Dempsey (New Zealand), John Bromley (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,156,152,NULL,108,NULL,NULL
2199,"2021-02-15 01:09:27",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43223,1578755400,1578712200,batting,13222,"Shaun Haig (New Zealand), Eugene Sanders (New Zealand), John Bromley (New Zealand, TV)",NULL,NULL,155,153,NULL,108,NULL,NULL
2200,"2021-02-15 01:09:28",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,43224,1578841800,1578798600,batting,13223,"Garth Stirrat (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,156,154,NULL,108,NULL,NULL
2201,"2021-02-15 01:09:30",NULL,0,T20,0,0,"K Pulley (New Zealand)",NULL,43225,1578841800,1578798600,batting,13225,"Billy Bowden (New Zealand), John Dempsey (New Zealand), Kim Cotton (New Zealand, TV)",NULL,NULL,157,152,NULL,108,NULL,NULL
2202,"2021-02-15 01:09:32",NULL,0,T20,0,0,"RE Hayward (New Zealand)",NULL,43226,1579014600,1578971400,batting,13229,"Chris Brown (New Zealand), John Bromley (New Zealand), Kim Cotton (New Zealand, TV)",NULL,NULL,155,154,NULL,108,NULL,NULL
2203,"2021-02-15 01:09:34",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43227,1579273800,1579230600,fielding,13231,"Chris Brown (New Zealand), Shaun Haig (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,152,155,NULL,108,NULL,NULL
2204,"2021-02-15 01:09:36",NULL,0,T20,0,0,"Ross Dykes (New Zealand)",NULL,43228,1579446600,1579403400,fielding,13231,"Chris Brown (New Zealand), Shaun Haig (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,157,152,NULL,108,NULL,NULL
2205,"2021-02-15 01:09:38",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46629,1608813600,1608770400,fielding,13225,"Billy Bowden (New Zealand), Garth Stirrat (New Zealand, TV), Kim Cotton (New Zealand)",NULL,NULL,152,157,NULL,109,NULL,NULL
2206,"2021-02-15 01:09:40",NULL,0,T20,0,0,,NULL,46630,1609092600,1609049400,fielding,13222,,NULL,NULL,157,153,NULL,109,NULL,NULL
2207,"2021-02-15 01:09:43",NULL,0,T20,0,0,"Tony Hill (New Zealand)",NULL,46631,1609167600,1609124400,fielding,13231,"KS Jagannathan (New Zealand), John Bromley (New Zealand)",NULL,NULL,152,155,NULL,109,NULL,NULL
2208,"2021-02-15 01:09:45",NULL,0,T20,0,0,"Tony Hill (New Zealand)",NULL,46632,1609254000,1609210800,batting,13223,"Kannan Jagannathan (New Zealand), John Bromley (New Zealand)",NULL,NULL,154,155,NULL,109,NULL,NULL
2209,"2021-02-15 01:09:48",NULL,0,T20,0,0,,NULL,46633,1609332000,1609288800,batting,13222,,NULL,NULL,156,153,NULL,109,NULL,NULL
2210,"2021-02-15 01:09:49",NULL,0,T20,0,0,"Phil Horne (New Zealand)",NULL,46634,1609418400,1609375200,batting,13222,"John Dempsey (New Zealand), Kim Cotton (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,152,153,NULL,109,NULL,NULL
2211,"2021-02-15 01:09:51",NULL,0,T20,0,0,"Kevin Earl (New Zealand)",NULL,46635,1609524600,1609481400,fielding,13225,"Damian Morrow (New Zealand), Garth Stirrat (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,157,156,NULL,109,NULL,NULL
2212,"2021-02-15 01:09:54",NULL,0,T20,0,0,"Kevin Earl (New Zealand)",NULL,46636,1609611000,1609567800,fielding,13229,"Damian Morrow (New Zealand, TV), Garth Stirrat (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,155,156,NULL,109,NULL,NULL
2213,"2021-02-15 01:09:56",NULL,0,T20,0,0,"Phil Horne (New Zealand), Richard Hayward (New Zealand)",NULL,46637,1609682400,1609639200,fielding,13223,"A Stanley (New Zealand), John Bromley (New Zealand), Ashley Mehrotra (New Zealand)",NULL,NULL,154,152,NULL,109,NULL,NULL
2214,"2021-02-15 01:09:57",NULL,0,T20,0,0,"Gary Troup (New Zealand)",NULL,46638,1609783800,1609740000,fielding,13226,"Glen Walklin (New Zealand), John Dempsey (New Zealand)",NULL,NULL,153,156,NULL,109,NULL,NULL
2215,"2021-02-15 01:09:59",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,46639,1610115000,1610071800,fielding,13229,"Derek Walker (New Zealand), John Bromley (New Zealand), Kim Cotton (New Zealand, TV)",NULL,NULL,153,155,NULL,109,NULL,NULL
2216,"2021-02-15 01:10:02",NULL,0,T20,0,0,,NULL,46640,1610201400,1610158200,fielding,13226,,NULL,NULL,156,157,NULL,109,NULL,NULL
2217,"2021-02-15 01:10:06",NULL,0,T20,0,0,,NULL,46641,1610302200,1610259000,batting,13222,,NULL,NULL,153,154,NULL,109,NULL,NULL
2218,"2021-02-15 01:10:08",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46642,1610388600,1610345400,batting,13223,"Kim Cotton (New Zealand), Lui Els (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,152,154,NULL,109,NULL,NULL
2219,"2021-02-15 01:10:10",NULL,0,T20,0,0,,NULL,46643,1610633400,1610590200,batting,13229,,NULL,NULL,157,155,NULL,109,NULL,NULL
2220,"2021-02-15 01:10:12",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46644,1610720400,1610677200,batting,13226,"John Bromley (New Zealand), Ashley Mehrotra (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,156,154,NULL,109,NULL,NULL
2221,"2021-02-15 01:10:14",NULL,0,T20,0,0,,NULL,46645,1610791800,1610748600,batting,13225,"Damian Morrow (New Zealand, TV), John Bromley (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,157,154,NULL,109,NULL,NULL
2222,"2021-02-15 01:10:16",NULL,0,T20,0,0,"Tony Hill (New Zealand)",NULL,46646,1610892600,1610849400,fielding,13226,"Chris Brown (New Zealand), Billy Bowden (New Zealand, TV), Wayne Knights (New Zealand)",NULL,NULL,156,152,NULL,109,NULL,NULL
2223,"2021-02-15 01:10:17",NULL,0,T20,0,0,,NULL,46647,1610982000,1610938800,fielding,13222,,NULL,NULL,155,153,NULL,109,NULL,NULL
2224,"2021-02-15 01:10:19",NULL,0,T20,0,0,"Tony Hill (New Zealand)",NULL,46648,1611252600,1611208800,fielding,13226,"Shaun Haig (New Zealand), John Dempsey (New Zealand)",NULL,NULL,154,156,NULL,109,NULL,NULL
2225,"2021-02-15 01:10:21",NULL,0,T20,0,0,"Phil Horne (New Zealand)",NULL,46649,1611411000,1611367800,fielding,13222,"Chris Brown (New Zealand), Wayne Knights (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,153,152,NULL,109,NULL,NULL
2226,"2021-02-15 01:10:23",NULL,0,T20,0,0,"Evan Gray (New Zealand)",NULL,46650,1611495600,1611452400,fielding,13225,"Derek Walker (New Zealand, TV), Cory Black (New Zealand), Tim Parlane (New Zealand)",NULL,NULL,155,157,NULL,109,NULL,NULL
2227,"2021-02-15 01:10:24",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46651,1611583800,1611540600,fielding,13225,"Derek Walker (New Zealand), Ashley Mehrotra (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,154,157,NULL,109,NULL,NULL
2228,"2021-02-15 01:10:26",NULL,0,T20,0,0,"Gary Troup (New Zealand)",NULL,46652,1611930000,1611886800,fielding,13226,"Billy Bowden (New Zealand), John Dempsey (New Zealand), Wayne Knights (New Zealand, TV)",NULL,NULL,152,156,NULL,109,NULL,NULL
2229,"2021-02-15 01:10:28",NULL,0,T20,0,0,,NULL,46653,1612030200,1611987000,fielding,13223,,NULL,NULL,155,154,NULL,109,NULL,NULL
2230,"2021-02-15 01:10:30",NULL,0,T20,0,0,"Phil Horne (New Zealand)",NULL,46654,1612100400,1612057200,batting,13222,"Chris Brown (New Zealand), Cory Black (New Zealand, TV), Tim Parlane (New Zealand)",NULL,NULL,153,157,NULL,109,NULL,NULL
2231,"2021-02-15 01:10:31",NULL,0,T20,0,0,,NULL,46655,1612174800,1612132800,batting,13231,,NULL,NULL,155,152,NULL,109,NULL,NULL
2232,"2021-02-15 01:10:32",NULL,0,T20,0,0,"Phil Horne (New Zealand)",NULL,46656,1612548600,1612505400,fielding,13223,"Chris Brown (New Zealand), Eugene Sanders (New Zealand, TV), John Dempsey (New Zealand)",NULL,NULL,154,153,NULL,109,NULL,NULL
2233,"2021-02-15 01:10:34",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46657,1612620600,1612577400,batting,13226,"Kannan Jagannathan (New Zealand, TV), Derek Walker (New Zealand), John Bromley (New Zealand)",NULL,NULL,156,155,NULL,109,NULL,NULL
2234,"2021-02-15 01:10:36",NULL,0,T20,0,0,,NULL,46658,1612694400,1612651200,batting,13225,,NULL,NULL,157,152,NULL,109,NULL,NULL
2235,"2021-02-15 01:10:38",NULL,0,T20,0,0,"Gary Baxter (New Zealand)",NULL,46659,1613041200,1612998000,batting,13222,"Billy Bowden (New Zealand), John Dempsey (New Zealand), Ashley Mehrotra (New Zealand, TV)",NULL,NULL,153,154,NULL,109,NULL,NULL
2236,"2021-02-15 01:10:40",NULL,0,T20,0,0,"Richard Hayward (New Zealand)",NULL,46660,1613228400,1613185200,fielding,13225,"Chris Brown (New Zealand), Wayne Knights (New Zealand)",NULL,NULL,154,157,NULL,109,NULL,NULL
2237,"2021-02-15 01:10:43",NULL,0,T20,0,0,,NULL,38765,1532898000,1532854800,fielding,2512,"Ben Debenham (England), Allan Haggo (Scotland)",NULL,NULL,28,158,NULL,110,NULL,NULL
2238,"2021-02-15 01:10:48",NULL,0,T20,0,0,,NULL,38761,1532909700,1532866500,fielding,10814,"Ben Debenham (England), Allan Haggo (Scotland)",NULL,NULL,159,158,NULL,110,NULL,NULL
2239,"2021-02-15 01:10:54",NULL,0,T20,0,0,"David Jukes (England)",NULL,38762,1532920800,1532877600,fielding,10814,"Allan Haggo (Scotland), Rizwan Akram (Netherlands)",NULL,NULL,28,159,NULL,110,NULL,NULL
2240,"2021-02-15 01:10:56",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,39146,1539378000,1539334800,batting,11394,"Shozab Raza (Pakistan), Rashid Riaz (Pakistan)",NULL,NULL,161,160,NULL,111,NULL,NULL
2241,"2021-02-15 01:10:58",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,39147,1539637200,1539594000,batting,10046,"Shozab Raza (Pakistan), Rashid Riaz (Pakistan)",NULL,NULL,161,160,NULL,111,NULL,NULL
2242,"2021-02-15 01:10:59",NULL,0,T20,0,0,"Aziz-ur-Rehman (Pakistan)",NULL,39148,1539810000,1539766800,batting,10046,"Rashid Riaz (Pakistan), Asif Yaqoob (Pakistan)",NULL,NULL,161,160,NULL,111,NULL,NULL
2243,"2021-02-15 01:11:03",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43539,1575393300,1575350100,fielding,113953,"Mahesh Bohara (Nepal, TV), Buddhi Pradhan (Nepal), Sanjay Gurung (Nepal)",NULL,NULL,162,159,NULL,112,NULL,NULL
2244,"2021-02-15 01:11:09",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,43540,1575472500,1575429300,batting,113658,"Deepal Gunawardene (Sri Lanka), Ram Yadav (Nepal)",NULL,NULL,164,163,NULL,112,NULL,NULL
2245,"2021-02-15 01:11:18",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,43541,1575486900,1575443700,fielding,30525,"Himal Giri (Nepal), Sanjay Gurung (Nepal)",NULL,NULL,162,165,NULL,112,NULL,NULL
2246,"2021-02-15 01:11:25",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,43542,1575558900,1575515700,fielding,30525,"Deepal Gunawardene (Sri Lanka), Buddhi Pradhan (Nepal)",NULL,NULL,165,159,NULL,112,NULL,NULL
2247,"2021-02-15 01:11:27",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43543,1575573300,1575530100,batting,113953,"Himal Giri (Nepal), Ram Yadav (Nepal)",NULL,NULL,162,164,NULL,112,NULL,NULL
2248,"2021-02-15 01:11:29",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43544,1575645300,1575602100,batting,30525,"Himal Giri (Nepal), Sanjay Gurung (Nepal)",NULL,NULL,165,163,NULL,112,NULL,NULL
2249,"2021-02-15 01:11:30",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,43545,1575659700,1575616500,batting,10814,"Buddhi Pradhan (Nepal), Deepal Gunawardene (Sri Lanka)",NULL,NULL,164,159,NULL,112,NULL,NULL
2250,"2021-02-15 01:11:32",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43546,1575734400,1575688500,fielding,10814,"Ram Yadav (Nepal), Sanjay Gurung (Nepal)",NULL,NULL,163,159,NULL,112,NULL,NULL
2251,"2021-02-15 01:11:34",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43548,1575746100,1575702900,fielding,26807,"Deepal Gunawardene (Sri Lanka), Buddhi Pradhan (Nepal)",NULL,NULL,164,165,NULL,112,NULL,NULL
2252,"2021-02-15 01:11:36",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43547,1575818100,1575774900,fielding,113953,"Himal Giri (Nepal), Ram Yadav (Nepal)",NULL,NULL,162,163,NULL,112,NULL,NULL
2253,"2021-02-15 01:11:38",NULL,0,T20,0,0,"Wendell Labrooy (Sri Lanka)",NULL,43549,1575904500,1575861300,fielding,10814,"Deepal Gunawardene (Sri Lanka), Buddhi Pradhan (Nepal)",NULL,NULL,164,159,NULL,112,NULL,NULL
2254,"2021-02-15 01:11:40",NULL,0,T20,0,0,"Sameer Khan (Nepal)",NULL,43550,1575918900,1575875700,fielding,113658,"Ram Yadav (Nepal), Sanjay Gurung (Nepal)",NULL,NULL,162,163,NULL,112,NULL,NULL
2255,"2021-02-15 01:11:43",NULL,0,T20,0,0,"Shaid Wadvalla (South Africa)",NULL,37386,1503689400,1503646200,batting,12696,"Philip Vosloo (South Africa), Stephen Harris (South Africa)",NULL,NULL,27,166,NULL,113,NULL,NULL
